Start_date,End_Date,Crime,Current,Prior,Ratio,28Day_Current,28Day_Prior,28Day_Ratio,YTD_Current,YTD_Prior,YTD_Ratio,2YR(2019),11YR(2010),28YR(1993),Volume_Number,Number_number,Mayor,Commissioner,Precinct
  12/28/2020,  1/3/2021,G.L.A.,2,1,100,6,3,100,0,1,-100,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,TOTAL,32,56,-42.86,131,191,-31.41,8,23,-65.22,-33.33,-50,-90.48,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Transit,2,2,0,7,14,-50,0,0,***.*,***.*,-100,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Petit Larceny,23,39,-41,103,176,-41.5,2,6,-66.7,-90,-77.8,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Misd. Assault,5,8,-37.5,24,37,-35.1,3,2,50,-66.7,-50,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Shooting Vic.,0,2,-100,4,7,-42.9,0,2,-100,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct North
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Robbery,1,2,-50,8,5,60,1,0,***.*,0,-50,-66.7,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,1,2,-50,5,6,-16.7,1,1,0,0,0,0,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Burglary,7,0,***.*,17,3,466.7,2,0,***.*,100,***.*,-60,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,9,17,-47.1,42,69,-39.1,1,9,-88.9,-80,-75,-91.7,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,1,0,1,2,-50,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,TOTAL,19,22,-13.64,74,85,-12.94,5,10,-50,-37.5,-28.57,-82.14,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Transit,0,2,-100,0,5,-100,0,0,***.*,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,20,20,0,88,81,8.6,6,7,-14.3,-14.3,0,***.*,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,3,0,***.*,7,11,-36.4,1,0,***.*,-66.7,-80,***.*,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,1,2,-50,2,6,-66.7,1,1,0,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,17th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Rape,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Robbery,5,4,25,18,16,12.5,1,1,0,0,-66.7,-95.2,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Fel. Assault,8,4,100,19,15,26.7,0,1,-100,***.*,-100,-100,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Burglary,4,4,0,26,22,18.2,2,2,0,-50,100,-60,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Gr. Larceny,17,38,-55.3,83,168,-50.6,4,8,-50,-60,-71.4,-94,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,G.L.A.,2,0,***.*,7,2,250,1,0,***.*,***.*,***.*,-75,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,TOTAL,36,50,-28,154,223,-30.94,8,12,-33.33,-46.67,-63.64,-92.38,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Transit,1,4,-75,7,14,-50,0,0,***.*,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Petit Larceny,44,54,-18.5,162,242,-33.1,21,14,50,-19.2,-19.2,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Misd. Assault,19,19,0,57,56,1.8,3,11,-72.7,-70,-25,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,1,1,0,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Shooting Vic.,0,4,-100,7,14,-50,0,2,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,Midtown Precinct South
  12/28/2020,  1/3/2021,Murder,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Rape,1,0,***.*,2,1,100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Robbery,3,5,-40,14,14,0,0,1,-100,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,4,5,-20,16,14,14.3,1,2,-50,-66.7,0,-66.7,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Burglary,7,6,16.7,25,21,19,2,1,100,-50,-33.3,-87.5,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,11,21,-47.6,52,117,-55.6,4,5,-20,-50,-69.2,-69.2,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,G.L.A.,0,1,-100,2,2,0,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,TOTAL,26,38,-31.58,112,169,-33.73,7,9,-22.22,-53.33,-58.82,-85.11,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Transit,2,0,***.*,2,4,-50,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Housing,0,1,-100,5,2,150,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,25,34,-26.5,110,152,-27.6,8,12,-33.3,-57.9,-38.5,***.*,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,10,15,-33.3,20,45,-55.6,3,5,-40,-40,200,***.*,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,1,0,***.*,2,2,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,2,1,100,7,6,16.7,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,13th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,0,1,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Robbery,1,1,0,7,9,-22.2,0,0,***.*,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,0,3,-100,3,6,-50,0,0,***.*,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Burglary,7,1,600,19,6,216.7,6,0,***.*,***.*,500,100,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,6,11,-45.5,26,48,-45.8,3,4,-25,-40,-62.5,200,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,G.L.A.,0,0,***.*,5,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,TOTAL,14,16,-12.5,60,70,-14.29,9,4,125,0,-30.77,-25,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Transit,1,0,***.*,1,1,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Housing,1,0,***.*,3,1,200,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,8,9,-11.1,38,48,-20.8,3,3,0,0,-57.1,***.*,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,4,8,-50,17,27,-37,1,4,-75,-66.7,-83.3,***.*,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,0,1,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,3,4,-25,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,10th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Robbery,0,2,-100,3,14,-78.6,0,1,-100,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,3,10,-70,11,17,-35.3,1,2,-50,0,0,-80,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Burglary,4,2,100,20,10,100,1,1,0,***.*,-50,-83.3,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,13,20,-35,46,77,-40.3,3,4,-25,-57.1,-40,-70,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,0,***.*,2,3,-33.3,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,TOTAL,21,34,-38.24,82,121,-32.23,5,8,-37.5,-37.5,-37.5,-84.38,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Transit,0,1,-100,0,3,-100,0,1,-100,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Housing,1,8,-87.5,16,13,23.1,0,2,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,18,30,-40,55,119,-53.8,3,9,-66.7,-62.5,-75,***.*,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,4,10,-60,20,29,-31,2,3,-33.3,0,-81.8,***.*,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,0,0,***.*,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,1,1,0,4,1,300,1,1,0,0,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,2,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,9th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,3,1,200,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Robbery,3,1,200,15,12,25,1,0,***.*,***.*,0,-80,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,1,2,-50,9,13,-30.8,1,1,0,0,0,-50,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Burglary,4,2,100,13,7,85.7,1,1,0,***.*,***.*,0,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,8,12,-33.3,34,44,-22.7,2,6,-66.7,-50,100,-50,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,G.L.A.,0,0,***.*,3,1,200,0,0,***.*,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,TOTAL,16,17,-5.88,77,78,-1.28,5,8,-37.5,-16.67,25,-66.67,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Transit,0,1,-100,0,2,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Housing,5,4,25,30,15,100,1,2,-50,0,0,***.*,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,18,32,-43.8,68,83,-18.1,5,8,-37.5,-44.4,25,***.*,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,6,9,-33.3,24,39,-38.5,1,4,-75,-80,-80,***.*,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,3,2,50,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,1,1,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,7th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,1,1,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Robbery,2,1,100,9,7,28.6,2,0,***.*,100,***.*,-66.7,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,2,4,-50,3,18,-83.3,0,2,-100,-100,***.*,-100,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Burglary,8,2,300,37,11,236.4,1,0,***.*,***.*,***.*,-80,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,8,16,-50,43,86,-50,3,9,-66.7,-57.1,-62.5,-78.6,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,1,0,6,1,500,1,1,0,***.*,***.*,-88.9,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,TOTAL,21,24,-12.5,99,124,-20.16,7,12,-41.67,-22.22,-12.5,-82.5,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Transit,1,1,0,4,7,-42.9,0,0,***.*,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,40,22,81.8,127,102,24.5,13,8,62.5,-31.6,85.7,***.*,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,3,14,-78.6,16,28,-42.9,0,6,-100,-100,-100,***.*,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,2,1,100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,0,5,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,6th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Rape,0,1,-100,2,2,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Robbery,0,0,***.*,7,9,-22.2,0,0,***.*,***.*,-100,-100,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,1,1,0,7,11,-36.4,0,0,***.*,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Burglary,3,2,50,11,8,37.5,1,1,0,-66.7,***.*,-83.3,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,13,14,-7.1,32,59,-45.8,3,6,-50,-66.7,0,-70,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,G.L.A.,0,1,-100,1,3,-66.7,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,TOTAL,17,19,-10.53,60,92,-34.78,4,7,-42.86,-69.23,-20,-85.19,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Transit,1,0,***.*,1,8,-87.5,1,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Housing,1,1,0,4,6,-33.3,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,10,8,25,40,68,-41.2,4,3,33.3,-63.6,-20,***.*,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,2,8,-75,16,32,-50,0,3,-100,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,1,-100,2,2,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,4,4,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,5th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,1,2,-50,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Robbery,4,5,-20,17,12,41.7,3,1,200,200,***.*,-57.1,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Fel. Assault,6,1,500,11,5,120,6,0,***.*,500,***.*,100,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Burglary,4,0,***.*,20,6,233.3,1,0,***.*,-66.7,-50,-75,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,17,16,6.3,50,86,-41.9,7,7,0,-22.2,250,-65,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,0,***.*,1,1,0,1,0,***.*,***.*,***.*,-83.3,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,TOTAL,32,22,45.45,100,112,-10.71,18,8,125,28.57,350,-55,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Transit,5,5,0,13,10,30,3,2,50,50,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Petit Larceny,31,43,-27.9,151,162,-6.8,9,14,-35.7,-35.7,-25,***.*,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Misd. Assault,5,7,-28.6,16,27,-40.7,2,6,-66.7,100,0,***.*,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,1,2,-50,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,1,-100,3,6,-50,0,1,-100,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,1st Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,1st Precinct
